"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"11","P5",4,711,236,NA,"Static","4",10,"nan","nan",-276,-262,-135.449118048103,-303.995653413206,-141.786829685276,-305.677084112525,-309.048338907603,-154.493889664191,-148.250960618881,-307.392054565335,1,2,"[17.05072299 16.80748901 16.73404902 16.455112   16.91007    16.782027
 16.40518699 16.61686099 16.535634   17.02955202 16.403338   16.885761
 16.76922699 16.294031   16.65884201 16.93763499 16.571794   16.75670099
 16.58002002 16.41146399 16.92821601 16.65449599 16.48865    16.88597602
 16.71593697 16.700782   16.35856502 16.991257   16.462089   16.62322099
 16.58705503 16.735863   19.061295   14.307259   16.73119    17.23498999
 16.10437001 16.748697   16.524582   16.71846799]",4.58170967307524,TRUE,16.67896187575,19.044771616088,5.05268549439734,14.8585891071706,393.782062160572,-140.550881951897,41.9956534132058,3.52057875158069,-3.00196729364019,-0.317642631769592,FALSE,332.805980826864,7.98734353984474,-6.02512719735799
"12","P5",4,712,943,NA,"Dynamic","4",11,"nan","nan",-331,203,-395.866991876581,185.055481802352,-394.482368322279,191.764051851527,204.837424135794,-391.784073593854,-393.126921360456,198.331259857689,0,2,"[16.71846799 16.80245198 16.90598001 17.03305999 16.08355102 16.91497999
 16.21481101 17.14061998 17.0931     16.00464401 16.684962   16.83606999
 16.34352899 16.65980101 16.74191299 16.61224602 17.041691   16.66145498
 16.32873403 16.741195   16.60464698 16.92910501 16.89993401 16.158168
 16.650039   16.79537198 16.527445   17.067184   16.26781101 16.776095
 16.527206   17.028234   16.35175099 16.68293602 16.679744   16.64329498
 16.61072802 16.755205   16.91409998 16.58697901]",6.01904654907412,FALSE,16.6754809995,-4.08291828272689,-19.7819423334424,-101.661876747385,403.764417128696,64.8669918765814,17.9445181976484,1.61527887506592,-0.736464807446717,-0.0759998463010481,FALSE,436.985362000278,10.4876486880067,-2.22359764636979
"13","P5",4,713,454,NA,"Static","1",12,"nan","nan",-284,-324,-230.211639939595,-375.341346555992,-226.122825143669,-370.227154130291,-359.637914581312,-217.65669095445,-221.928998153558,-364.981614946444,0,2,"[16.58697901 16.87582498 16.802542   16.549722   16.55375402 16.542945
 16.58209399 16.662187   16.70186702 16.85305999 16.51849499 16.737892
 16.57939501 16.971128   16.400072   16.53287499 16.73941    16.568858
 16.898089   16.64693601 16.62323601 16.77906199 16.516092   16.71197001
 16.90488498 16.254274   17.18215202 16.330627   17.08746099 16.304716
 16.71464101 16.589056   16.74912698 16.613549   16.61192602 16.60970997
 16.97871901 16.78787899 16.352256   16.44598501]",3.72753759805346,FALSE,16.6612862,-12.5549489851447,-15.7034319746797,-128.642458459363,402.236565332528,-53.7883600604049,51.3413465559921,1.7845935137846,-0.156287141858342,-0.0161893890445146,FALSE,440.316392606661,10.5675934225599,9.52597124455088
"14","P5",4,714,466,NA,"Static","4",13,"nan","nan",-291,339,-330.845580203937,384.715974829214,-337.36812514097,383.75339121594,381.816692065873,-350.491356267714,-343.898434781251,382.789661703912,0,2,"[16.44598501 16.579299   16.67851498 16.779322   16.665651   16.72315301
 16.606597   16.78906402 16.45753501 16.92299297 16.39361802 16.804079
 16.89908799 16.70692599 16.35585201 16.69989098 16.59919601 16.85046099
 16.42143601 16.71694501 16.85317798 16.52841002 16.60944099 17.25293798
 16.06586701 16.65655602 16.93441698 16.491708   16.52787402 16.76177199
 16.86920301 16.58320599 16.77416801 16.37097399 16.84078702 16.64095599
 16.74934899 16.40237201 16.60080001 16.724243  ]",4.94235894607846,FALSE,16.6583456255,19.6457760637769,2.89928276334143,8.3949963748455,397.369567750581,39.8455802039375,-45.7159748292143,1.45544133342134,0.785862234380623,0.0824025351292429,FALSE,507.410267169746,12.1778464120739,-5.12973510927431
"15","P5",4,715,576,NA,"Dynamic","4",14,"nan","nan",257,164,280.18710194589,178.886042551055,286.005218948806,175.274588963654,168.301271938634,297.239358712238,291.536931268239,171.840914066696,0,2,"[16.724243   16.58629    17.203578   16.37595901 16.681287   16.44836698
 16.61931002 16.954302   16.23118398 16.82846402 16.95145    16.66858999
 16.344826   16.880276   16.436273   16.62798598 17.01467801 16.41911501
 16.631409   16.76087099 16.54445101 16.91017699 16.78730702 16.41560698
 16.78157202 16.52504099 16.59616901 16.64267699 16.90156999 16.79996401
 16.70743499 16.57469501 16.607556   16.356462   16.70053799 16.88858401
 16.75750001 16.40737799 17.010877   16.264301  ]",5.140568603063,FALSE,16.664207975,-17.0522567663486,10.584770612421,148.171070851386,401.465168767175,-23.1871019458895,-14.8860425510548,0.661301680521826,0.284392883197002,0.0295161433379887,FALSE,332.422965988233,7.9781511837176,-4.15025777984507
"16","P5",4,716,651,NA,"Static","1",15,"nan","nan",-275,183,-243.823617617123,143.147597838764,-237.180420596491,143.615098810693,144.557575657667,-223.787808050699,-230.620013231413,144.076773635315,0,2,"[16.264301   16.68491101 16.90920998 16.42931902 16.55374799 16.78713801
 16.64080899 16.70871899 16.901622   17.673311   15.51113001 16.59550899
 16.97230802 16.28008598 16.641828   16.79598301 16.74746498 16.54030802
 17.33911698 16.11776301 16.76440402 16.65895397 16.70169202 16.597104
 16.72732999 16.46835401 16.70627701 16.69928801 16.75005798 16.82071699
 16.31280401 16.63234198 16.76064503 16.607642   17.228693   16.11943499
 16.99103299 16.573951   16.63849602 16.583911  ]",4.7601476041018,FALSE,16.66094287525,-20.0358095664241,-1.40997781890221,-175.974566778168,401.845212707646,-31.176382382877,39.8524021612356,1.21435749566033,0.679244639046216,0.0704297552024077,FALSE,282.738733241326,6.78572959779182,7.91707281292837
"17","P5",4,717,7,NA,"Static","1",16,"nan","nan",445,-320,509.979961030103,-299.699631726058,508.31549277631,-293.338559312666,-280.594840032926,504.980910995458,506.626169005768,-286.882496957862,0,2,"[16.583911   16.631195   16.83971999 16.57157601 16.810164   16.39167199
 16.75019201 17.77158599 15.840621   16.415661   16.83777102 16.38786998
 16.93024102 16.39438199 17.04024299 16.47935499 16.90650202 16.23882601
 16.96082897 16.68490001 16.34403502 16.76816199 16.98129901 16.38359198
 16.557083   16.657448   16.57724101 16.93606601 16.50805998 16.77232102
 16.558253   16.77747499 16.892238   16.53677001 16.710547   16.49694101
 16.09184698 16.836108   16.46694302 16.84621099]",4.37889599509072,FALSE,16.65414642525,4.99905003464545,-19.1047916931324,-75.3364779800179,395.256954594264,-64.9799610301034,-20.3003682739417,1.63385194115565,0.0765601283972014,0.00807071276749064,FALSE,591.522974962935,14.1965513991104,6.80065067431103
"18","P5",4,718,430,NA,"Static","1",17,"nan","nan",232,-262,227.08469250724,-245.801353662986,221.233385147707,-242.87621990473,-236.826265754163,209.131326174804,215.249322195984,-239.884720146457,0,2,"[16.84621099 16.63997001 16.64953699 16.975498   16.653297   16.39254199
 16.59478401 16.81845001 16.77863198 16.46834801 16.747229   16.88207299
 16.32385    17.46318903 16.25885698 17.00206401 16.55831799 16.853732
 16.59783701 16.51453599 16.46780802 16.65330399 16.776401   16.62377501
 16.87490501 16.40826999 16.71258899 16.74319501 16.92021999 16.619264
 16.35415101 16.749934   16.73920901 16.54622098 16.60501902 16.66514599
 17.06550299 16.58145202 16.53035299 16.440957  ]",5.17956687009428,FALSE,16.67741575025,17.9533663324357,-8.97508790882355,-26.5609781909733,401.176471275936,4.91530749275992,-16.1986463370138,0.406271437783188,0.279354379987999,0.0290140790057133,FALSE,334.642739400789,8.03142574561893,8.97993186390039
"19","P5",4,719,760,NA,"Static","1",18,"nan","nan",-247,-304,-204.345259777856,-299.953040319863,-208.9928881444,-295.443430280631,-286.14638107654,-218.574477068985,-213.905106356872,-290.677087789628,0,2,"[16.440957   17.035953   16.31978303 16.60800597 16.64248802 16.69333299
 16.696559   17.18328401 16.457472   16.31186198 17.05956002 16.33501399
 16.81000201 16.47564099 16.720757   16.711328   16.42925499 16.93106201
 16.58437998 16.68879401 16.886242   16.31702701 16.67293499 16.924364
 16.41213702 16.75954199 16.58892399 16.82981101 16.475863   16.81496901
 16.52151198 17.00967102 16.58263098 16.669073   16.324878   17.1122
 16.33311901 16.96379899 16.318526   16.68933799]",4.24296111709555,FALSE,16.65855127475,14.2292172911291,-13.8066592433221,-44.1365007024401,396.725374958085,-42.6547402221443,-4.04695968013749,1.02831101021872,-0.667065412127949,-0.0700595271349466,FALSE,362.94463984306,8.71067135623344,1.64582482360651
"20","P5",4,720,734,NA,"Dynamic","1",19,"nan","nan",-318,260,-348.326184981584,300.323862140796,-353.988244236676,303.348475670082,309.656704685132,-365.797212930383,-360.05435571999,306.588929723277,0,2,"[16.68933799 17.78239    15.51053999 16.782274   16.599341   16.53225499
 16.780948   16.75064201 16.45166401 17.098727   16.66349298 16.66556101
 16.58351702 16.56751399 16.36464501 17.02026298 16.63835    16.65897502
 16.721163   16.443006   16.86504    16.41607098 16.650112   16.97657802
 16.39164999 17.08633499 16.24919602 16.71272199 16.590749   16.68878199
 16.70269301 16.66323299 16.83823601 16.360073   17.106869   16.58349199
 16.449836   16.97237801 16.26684598 16.76416502]",6.33781695808284,FALSE,16.66599154975,17.471027948799,-9.3328425443363,-28.1106720585374,396.166911501275,30.326184981584,-40.3238621407958,1.21091627274911,1.09796459557241,0.115477904608825,FALSE,459.919072571456,11.038057741715,-9.36671441357767
"21","P5",4,721,944,NA,"Static","1",20,"nan","nan",344,-263,450.492748473082,-176.186909663533,453.762097483158,-181.831592210036,-193.430238392134,460.479928309122,457.070174571543,-187.543140578147,1,3,"[16.76416502 16.61462098 16.82060401 16.35650601 17.010832   16.316516
 17.12255698 16.53825599 16.53517102 16.50707299 16.87978802 17.006251
 21.07940998 14.44642802 14.22624898 16.288919   17.43756601 16.289928
 16.44921501 16.49858899 16.674846   17.65547501 15.78541999 16.799504
 16.797266   16.34400102 17.35474699 15.994674   16.73113799 16.58902899
 16.63837102 17.07541599 16.71795    16.594332   16.29055    16.75194199
 16.884518   16.51205    16.44115802 16.73705998]",4.2286529680714,TRUE,16.663952275,-9.98717983604035,17.2433287286007,120.079034110531,398.600309455808,-106.492748473082,-86.8130903364666,3.29746533621269,-0.521972522069367,-0.054563066235238,FALSE,483.720522165038,11.6092925319609,-7.50671472172061
"22","P5",4,722,988,NA,"Static","4",21,"nan","nan",-352,194,-410.974416674538,110.517411338932,-412.348921840676,117.320046547397,130.291872554867,-414.969941683005,-413.649746761158,123.75802700911,0,3,"[16.73705998 16.71536002 17.226425   16.61540999 16.560191   16.469967
 16.74027101 16.311018   17.14872301 16.45033999 16.58073501 16.64439298
 16.60400702 17.81119598 15.83468899 16.93061402 16.547245   16.79013998
 16.15906402 16.857821   16.54557098 16.684528   16.81162501 16.56031699
 16.462887   16.72076902 16.94349397 16.54490802 16.574318   16.733881
 16.75013898 16.733747   16.63205202 16.45643197 16.66845501 16.69346701
 16.76245299 16.42371702 17.19307099 16.314195  ]",5.12326708110049,FALSE,16.6736173745,3.99552500846767,-19.7744612159352,-78.5769085865469,403.313417349184,58.9744166745376,83.4825886610682,2.45309169674379,-1.683573454582,-0.173931466009678,FALSE,425.574986776755,10.2137996826421,-4.27971063671066
"23","P5",4,723,661,NA,"Static","1",22,"nan","nan",219,154,225.541686683934,207.699458792272,218.852742226714,207.548326906974,207.246132139691,205.477907329086,212.189093310696,207.397766556222,0,3,"[16.314195   16.39111098 16.743844   16.24345401 17.13508301 16.598524
 16.481901   16.53441001 16.85555498 16.53505801 16.88345001 16.52403999
 16.87586401 16.61238298 16.62552002 16.54352399 16.79803702 16.764031
 16.37918898 16.82529802 16.54647299 16.87039499 16.64564101 16.60987901
 16.47533599 16.86215101 16.794089   16.39148401 16.81031499 16.670546
 16.484714   16.90816702 16.61296099 16.630711   16.48803899 16.88732899
 16.72734102 16.73020198 16.73520001 16.301486  ]",4.86057707306463,FALSE,16.6461732505,20.0637793548485,0.453326652580756,1.29433667287246,401.872143907714,-6.54168668393424,-53.6994587922717,1.29831471939977,-0.186072206247288,-0.0192922269213499,FALSE,306.607432419432,7.35857837806637,7.2068941451826
"24","P5",4,724,238,NA,"Static","4",23,"nan","nan",357,158,358.502980344784,87.1777828712419,358.541552144747,93.9469941740154,107.259337261458,358.617407515724,358.578901252237,100.501627372935,0,3,"[16.301486   16.63453499 16.71945502 16.54599898 17.23804101 16.36755801
 16.77658499 16.38743401 16.592423   17.04572499 16.604114   16.42897702
 16.70580698 16.72946301 16.86166701 16.610597   16.69789798 16.311994
 16.957449   16.65903901 16.464499   16.916875   16.338552   17.03176199
 16.27282301 16.70327099 16.82659201 16.83182101 17.20890199 16.199073
 16.505201   16.56352702 16.99494498 16.32314702 16.58821199 16.71624
 16.774749   16.49619898 16.79761801 16.54035199]",4.91187960410025,FALSE,16.65676515,-0.114427170939621,-20.0815543902166,-90.3264748770747,401.876359080622,-1.50298034478448,70.8222171287581,1.70011592076395,-1.69950008110111,-0.176204700224745,FALSE,368.950339127691,8.85480813906459,-2.32146048921741
"25","P5",4,725,674,NA,"Dynamic","4",24,"nan","nan",-479,169,-561.634998259499,129.777337942637,-559.881298946123,135.978127257662,148.819946694046,-556.249391976875,-558.006284303651,142.607867414301,0,3,"[16.54035199 16.66314001 16.21345599 17.084577   16.560472   16.608148
 16.81955601 16.38945498 17.07327901 16.227377   16.619509   16.97851901
 16.52128799 16.965925   16.354825   16.94930901 16.44690501 16.66729298
 16.72518603 16.85596799 16.508306   16.65237101 16.50338399 16.98917101
 16.773757   16.19708899 16.823527   16.69438902 16.67172398 16.79873001
 16.395841   16.834896   16.794194   16.74463399 16.62068401 16.60737902
 16.31577898 17.037988   16.284632   17.04150802]",3.77950503508328,FALSE,16.663863051,-5.38560628262462,-19.0426087514094,-105.791896339506,395.857293730143,82.6349982594992,39.2226620573632,2.19530614037747,-1.44554142824852,-0.152153045548651,FALSE,576.433889282566,13.8344133427816,0.465759059566863
"26","P5",4,726,869,NA,"Static","1",25,"nan","nan",262,-162,272.631731129524,-70.2781870361336,267.098747133176,-73.9102876918195,-81.2498582454495,255.917964918417,261.519085072359,-77.5730299377709,0,3,"[17.04150802 16.68476901 16.57130098 16.93081702 16.532701   16.78214301
 16.88135299 16.32202699 16.67405202 16.720919   16.906681   16.322624
 16.74041498 16.72669602 16.60005798 16.842721   16.705057   16.489959
 16.59016    17.497213   15.91863399 16.90514901 16.26621399 17.186896
 16.31062001 16.914429   16.922048   16.07023101 16.97703201 16.66136199
 16.56239    16.622511   16.63616599 16.741434   16.49036101 16.81123601
 16.76584198 16.68500001 16.534822   16.84118799]",5.0045225150534,FALSE,16.6846684755,16.713766211107,10.9716712093159,33.2827037852257,399.432321580288,-10.6317311295242,-91.7218129638664,2.21606241243085,-1.42132954554165,-0.148265578917766,FALSE,281.544107364667,6.757058576752,6.45626513318764
"27","P5",4,727,618,NA,"Dynamic","1",26,"nan","nan",-343,-123,-290.478442326676,-113.648914681489,-283.662255366728,-114.242557274746,-115.388949046098,-270.499418448277,-277.23153205369,-114.802628658718,0,3,"[16.84118799 16.83963899 16.53604    16.62155701 16.56393899 16.56853501
 16.799665   16.576883   17.06031201 16.588964   16.50400501 16.62754299
 16.66825998 16.54579601 16.56348299 17.80807    15.899894   16.41046701
 16.73696801 16.56008899 16.933187   16.717828   16.236494   16.92676099
 16.57935401 16.75329299 16.81872102 16.37783999 16.70959999 16.669095
 17.966635   15.532622   16.68030102 16.386626   16.75508899 16.88017501
 16.75206498 16.307529   16.91614199 16.541099  ]",5.07159895106452,FALSE,16.66904382425,-19.979023878399,1.74003436460883,175.022494895384,401.035864349265,-52.5215576733237,-9.3510853185106,1.28034023862027,1.23629153007312,0.128447731651047,FALSE,311.919542935053,7.48606903044128,8.60290452519565
"28","P5",4,728,101,NA,"Dynamic","1",27,"nan","nan",-150,159,-116.593956552585,210.22362114527,-119.802665578632,215.875114129217,227.62768683076,-126.475342376397,-123.15965894929,221.787780041714,0,3,"[16.91614199 16.541099   16.87955399 16.69525701 16.22637099 16.78454099
 16.958678   16.283273   16.97427101 16.66533999 16.620293   16.59240702
 16.83915599 16.31274601 16.68119399 16.81985901 16.66470501 16.64479499
 16.60842399 16.90548501 16.43249    16.68120999 16.62962401 16.888301
 16.68672101 16.84830399 16.29299301 16.589537   16.769259   16.585623
 16.788482   16.652808   16.693449   16.58029601 17.21361099 16.211788
 16.7175     16.99937502 16.30449298 16.667955  ]",5.87209484211053,FALSE,16.671185225,9.88138582381144,-17.4040656854897,-60.4136896133424,400.163062307983,-33.4060434474148,-51.2236211452704,1.46769823423542,0.67322447699981,0.0700989734364907,FALSE,240.391600502215,5.76939841205315,-9.59952036962144
"29","P5",4,729,195,NA,"Static","1",28,"nan","nan",343,-248,370.287933547691,-247.164940762655,365.118838802559,-251.364578843595,-259.872291580015,354.647180923631,359.830636912365,-255.660985687109,0,3,"[16.30449298 16.667955   16.56583199 16.989472   16.586121   16.63249501
 16.56761498 16.94102402 16.356412   16.540646   16.84871598 16.49668402
 16.91237499 16.74738899 16.70417201 16.62729098 16.54050301 16.71836901
 16.58206398 16.86999301 16.654337   16.68644301 16.59383098 16.38318101
 16.877224   16.71566701 16.81860499 16.66227102 16.45032098 16.44219502
 16.88520898 16.48168202 16.78704697 16.64379501 16.67666002 16.57619799
 16.64745499 16.97798402 16.56015398 16.43322801]",4.92811727209482,FALSE,16.65382769925,15.64075262406,12.7073508173598,39.0921803377567,403.354095054054,-27.2879335476909,-0.83505923734532,0.655216984937241,-0.520934749856088,-0.0538128032998603,FALSE,445.200698194899,10.6848167566776,2.8363884561347
"30","P5",4,730,999,NA,"Static","1",29,"nan","nan",-297,-304,-289.63910617541,-252.232236863745,-288.694489152039,-245.810521970193,-232.738003389028,-286.771556758622,-287.696515185787,-239.026074809175,0,3,"[16.43322801 16.36838299 17.00548703 16.76577597 16.50912    16.403758
 16.86697101 16.76789901 16.66877698 16.425304   16.65436901 16.64300499
 16.896955   16.459276   16.59542401 16.65003999 16.89040702 16.715501
 16.51920599 16.84487701 16.510705   16.675808   16.59927701 16.65704697
 16.94218302 16.376154   16.75307099 16.854338   16.50659202 16.87594998
 16.34922202 16.78181899 16.53547699 16.641266   16.81092702 17.113621
 16.07238699 16.93354899 16.43051    16.756592  ]",5.52540283510461,FALSE,16.65650645025,-2.86754941678834,-19.4942334747162,-98.3680448681118,394.320566872239,-7.36089382459016,-51.7677631362554,1.25492327152871,1.25490877826894,0.132602431001645,FALSE,384.072796666698,9.21774712000074,7.29107856899078
"31","P5",4,731,605,NA,"Dynamic","4",30,"nan","nan",-191,-132,-173.563292292074,-184.958823802878,-170.472637504028,-190.872709450949,-202.690964352083,-164.296301289536,-167.392765372089,-196.765962773647,0,3,"[16.756592   16.799323   16.533096   17.14902901 16.10031698 16.94001601
 16.652925   16.69736599 16.71121101 16.55035702 16.86192298 16.55275602
 16.38140198 16.878644   16.39678801 16.74418501 16.98731599 16.443614
 16.481044   17.228935   16.136964   16.59126699 16.670354   17.06174802
 16.41399099 16.690916   16.980627   16.63899201 16.57862301 16.74166397
 16.426994   16.80781602 16.643735   16.391137   17.104753   16.24347098
 16.71938802 16.61075398 16.70542802 17.267213  ]",4.15873256910709,FALSE,16.6818168505,-9.26699100253853,17.7321405492054,117.592010821922,399.789523026025,-17.4367077079257,52.9588238028777,1.33813200301873,1.3202861459486,0.13760221211269,FALSE,253.641445615278,6.08739469476667,-3.16163022748561
"32","P5",4,732,179,NA,"Dynamic","4",31,"nan","nan",-432,-231,-512.487236299193,-280.002212077999,-515.320253123272,-274.297983150106,-262.079495566243,-521.388589672779,-518.400718795359,-268.095520373059,2,5,"[17.267213   16.70690201 16.83636301 16.85195899 19.732196   20.86434301
 18.267279   15.948088   11.394634   13.69082902 16.561606   16.68048499
 16.64230801 17.037613   16.50016001 16.49983999 16.60966    16.752386
 16.610608   16.79164599 16.66225502 16.35933199 16.80948201 16.56487701
 16.99105499 16.485634   16.748914   16.80146699 16.389575   16.90720001
 16.38690699 16.90862901 16.47366901 16.811079   16.548671   16.57031599
 16.80634101 17.17551699 15.96322699 16.68907001]",5.22525635507191,TRUE,16.68248337625,8.90135337358572,-17.9227165117564,-63.5886143054814,399.849405931835,80.487236299193,49.0022120779994,2.2615351665355,-0.194057875615405,-0.0202219753170947,FALSE,583.990073664063,14.0157617679375,0.375055030808282
"33","P5",4,733,347,NA,"Dynamic","4",32,"nan","nan",272,164,161.819927016933,182.973755215251,167.586124330151,187.154791683795,194.857539154229,178.209222717971,172.837327216316,190.962408658756,0,5,"[16.68907001 17.060349   16.17802901 16.67386299 16.72181301 16.51491699
 17.03825302 16.43231799 16.89220499 16.74804199 16.30347501 17.01033101
 16.26796398 16.825992   16.71931101 16.60263399 16.71744502 16.648166
 16.77446399 16.41446102 16.71322199 16.97166299 16.59578501 16.820902
 16.205822   16.75880898 16.61767799 16.623617   16.67723901 16.94452
 16.73338201 16.26778499 16.91321301 16.60282098 16.53886001 16.974194
 16.572419   16.31780999 17.63543801 15.76469099]",3.80861107204692,FALSE,16.66207429975,-16.3892957010383,-11.8837839389788,-144.054348981008,404.998410007751,110.180072983067,-18.9737552152505,2.68324420745575,-1.87346435811799,-0.192744003414949,FALSE,244.264372918639,5.86234495004733,-9.37007234781727
"34","P5",4,734,792,NA,"Dynamic","4",33,"nan","nan",-368,317,-426.856586395552,371.64042669491,-420.317997269519,370.382123519508,367.872972695788,-407.279560577728,-413.674221011468,369.103577857589,0,5,"[15.76469099 16.39630002 16.74145099 16.67668301 16.518447   16.95711198
 16.57413502 16.83389299 16.34510799 17.53025802 15.74464698 17.00437901
 16.55602499 17.02547702 16.102083   16.6651     16.876843   16.45585499
 16.82607899 16.66392401 16.63519102 16.60415198 16.984544   16.35519799
 16.934079   16.55777302 16.45621998 16.66467101 16.68388498 16.545791
 16.81118199 16.92982402 16.49666901 16.48129997 16.915296   16.70111102
 16.473186   16.79983799 16.65785702 16.75171699]",5.0751505671069,FALSE,16.64244934975,-19.5770258178242,3.76745399912153,169.107018448413,399.304997800199,58.8565863955524,-54.6404266949096,1.92743669652895,-1.63492281295914,-0.170600879649855,FALSE,565.970981679483,13.5833035603076,8.30113913764282
"35","P5",4,735,336,NA,"Static","1",34,"nan","nan",-211,338,-211.193036250571,344.01135176251,-205.745729537605,340.044251881499,332.208482162602,-194.986272435121,-200.455726414918,336.191711192243,0,5,"[16.75171699 16.83890499 16.939311   16.44655    16.63442099 16.46303601
 16.56427199 16.84845102 16.74052997 16.788604   16.372507   17.04639001
 16.36927601 16.692056   16.90626098 16.52196801 16.79431001 16.504923
 16.77068399 16.51845602 16.553611   16.938516   16.45592001 16.676803
 16.72892598 16.74386699 17.209849   15.79328001 17.100564   16.25763602
 16.96973498 16.68494401 16.514085   16.59371    16.84563101 16.679344
 16.83452001 16.447381   16.804549   16.45756699]",5.21623762106174,FALSE,16.67007665,-16.2067638154495,11.8028695999087,143.935341965407,400.900232260808,0.193036250570628,-6.01135176251051,0.144346808388144,-0.0886778717320388,-0.00921653574838674,FALSE,403.666085647785,9.68798605554683,8.87634169239628
"36","P5",4,736,81,NA,"Dynamic","1",35,"nan","nan",-328,203,-406.111000234696,223.09556526509,-412.834128638755,222.031400570475,219.979682412749,-425.796374701912,-419.357595508972,220.998839132917,0,5,"[16.45756699 16.90779001 16.847822   16.58534197 16.39242901 16.88054702
 16.45334798 16.666935   16.74748899 16.72996601 16.50179899 16.94811802
 16.40676399 16.89143301 16.72748898 16.37298602 16.74585498 16.915224
 16.629299   16.62347201 16.833795   16.35699498 16.88172203 16.65263798
 16.68711402 16.710197   16.40989099 16.52438301 16.74161697 16.68360303
 16.56173199 17.027019   16.92363099 16.37889701 16.344378   17.15186
 16.30809001 16.610844   16.84094098 16.66897401]",6.33957461809041,FALSE,16.6682498745,19.6853744672155,3.11588285234075,8.99439456872638,398.57106683054,78.1110002346963,-20.09556526509,1.93570974533095,1.77621173054636,0.185685385280524,FALSE,463.354913379124,11.120517921099,-7.58790861937212
"37","P5",4,737,255,NA,"Dynamic","4",36,"nan","nan",-168,63,-212.929909194037,81.1061531813074,-219.48532426318,80.0381900246689,77.905148022892,-232.578449802806,-225.977367193392,78.9805510212415,0,5,"[16.66897401 16.520228   16.59170102 16.97948598 16.71417101 16.32514299
 16.56125099 16.72681302 16.71865198 16.88943902 16.577715   16.69411198
 16.429671   16.54452801 17.08929401 16.68044098 16.54677902 16.57613498
 16.74695802 16.26749398 16.93742402 16.96197598 16.37233901 16.658212
 16.884546   16.41028098 16.88134103 16.45723    16.768045   16.55869398
 16.92843399 16.05306001 16.770485   16.682741   16.65228701 16.629113
 16.65728298 16.504928   16.71806502 16.90572198]",4.93463679708657,FALSE,16.65602977475,19.6485406087692,3.20100515841538,9.25294610671698,398.405787899458,44.929909194037,-18.1061531813074,1.16258376273222,0.994414495149152,0.10399933574343,FALSE,227.853800304604,5.4684912073105,-8.30502895132396
"38","P5",4,738,122,NA,"Dynamic","1",37,"nan","nan",440,-164,460.459705618857,-59.9051815832701,457.5406735437,-65.7778059950442,-77.8341498484832,451.54797727204,454.41876412376,-72.0585870892042,0,5,"[16.71806502 16.90572198 16.78133401 16.76992001 16.844164   16.31662599
 16.526544   16.93875701 16.58734601 16.78954897 16.21143901 17.002751
 16.63305101 16.85699198 16.65209502 16.39965599 16.614616   17.00722802
 16.36373499 16.98414001 16.424795   16.728535   16.605663   16.72376998
 16.84583302 16.24519398 16.94456203 16.67111999 16.54635702 16.581359
 16.74425299 16.590855   16.92359798 16.534294   16.769954   17.10295401
 16.289689   17.38417    16.390684   16.69107299]",4.80589530305588,FALSE,16.6910610505,8.91172834681669,17.928968265213,63.5699812509119,399.847925421977,-20.4597056188566,-104.09481841673,2.54607433641047,-2.45571349983913,-0.25590077957425,FALSE,464.340146098879,11.1441635063731,3.12823429582285
"39","P5",4,739,549,NA,"Dynamic","1",38,"nan","nan",216,-266,265.098512300461,-270.184773484033,269.797952164356,-265.652211363252,-256.389147664681,279.402058991106,274.638650508204,-260.983406870184,0,5,"[16.69107299 16.66209599 16.95955102 16.901489   16.49210899 16.422669
 16.86948401 16.50123499 16.77172902 16.465856   17.19834001 16.62358799
 16.53713899 16.38905201 17.100047   16.483149   16.63541101 16.280796
 16.86622799 16.909114   16.29786301 17.15356001 16.624615   16.18337099
 17.08124299 16.58922801 16.41706901 17.1498     16.186911   16.69023
 16.79493499 16.83146603 16.19182099 16.86335899 16.6334     16.80652401
 16.65532601 16.70701097 16.444498   16.941668  ]",5.88894302703557,FALSE,16.6751013255,-14.3035466906445,-13.7956258193515,-136.035566199571,397.246185844894,-49.0985123004612,4.18477348403258,1.18263667869603,0.778429442790355,0.081648512363386,FALSE,378.519527959306,9.08446867102334,-0.0822933301409855
